Cell	Phase
SA906-A95660A-R06-C41.bam	G1
SA906-A95660A-R06-C42.bam	G1
SA906-A95660A-R06-C47.bam	G1
SA906-A95660A-R06-C48.bam	G1
SA906-A95660A-R06-C50.bam	G1
SA906-A95660A-R06-C51.bam	G1
SA906-A95660A-R06-C54.bam	S
SA906-A95660A-R06-C56.bam	S
SA906-A95660A-R06-C57.bam	G1
SA906-A95660A-R06-C58.bam	G1
SA906-A95660A-R06-C59.bam	G1
SA906-A95660A-R06-C60.bam	G1
SA906-A95660A-R06-C63.bam	G1
SA906-A95660A-R07-C07.bam	S
SA906-A95660A-R07-C19.bam	G1
SA906-A95660A-R07-C24.bam	G1
SA906-A95660A-R07-C27.bam	S
SA906-A95660A-R07-C28.bam	G1
SA906-A95660A-R07-C29.bam	G1
SA906-A95660A-R07-C30.bam	G1
SA906-A95660A-R07-C31.bam	G1
SA906-A95660A-R07-C32.bam	S
SA906-A95660A-R07-C35.bam	G1
SA906-A95660A-R07-C37.bam	G1
SA906-A95660A-R07-C38.bam	G1
SA906-A95660A-R07-C40.bam	G1
SA906-A95660A-R07-C41.bam	G1
SA906-A95660A-R07-C44.bam	G1
SA906-A95660A-R07-C47.bam	G1
SA906-A95660A-R07-C48.bam	G1
SA906-A95660A-R07-C54.bam	G1
SA906-A95660A-R07-C55.bam	G1
SA906-A95660A-R07-C57.bam	S
SA906-A95660A-R07-C58.bam	G1
SA906-A95660A-R07-C59.bam	S
SA906-A95660A-R07-C60.bam	G1
SA906-A95660A-R07-C63.bam	G1
SA906-A95660A-R07-C64.bam	G1
SA906-A95660A-R07-C67.bam	G1
SA906-A95660A-R08-C13.bam	G1
SA906-A95660A-R08-C14.bam	G1
SA906-A95660A-R08-C16.bam	G1
SA906-A95660A-R08-C19.bam	G1
SA906-A95660A-R08-C21.bam	G1
SA906-A95660A-R08-C23.bam	G1
SA906-A95660A-R08-C24.bam	G1
SA906-A95660A-R08-C26.bam	G1
SA906-A95660A-R08-C27.bam	G1
SA906-A95660A-R08-C28.bam	G1
SA906-A95660A-R08-C29.bam	G1
SA906-A95660A-R08-C30.bam	G1
SA906-A95660A-R08-C32.bam	G1
SA906-A95660A-R08-C33.bam	G1
SA906-A95660A-R08-C35.bam	S
SA906-A95660A-R08-C38.bam	G1
SA906-A95660A-R08-C39.bam	G1
SA906-A95660A-R08-C40.bam	G1
SA906-A95660A-R08-C42.bam	G1
SA906-A95660A-R08-C43.bam	G1
SA906-A95660A-R08-C46.bam	G1
SA906-A95660A-R08-C47.bam	S
SA906-A95660A-R08-C48.bam	G1
SA906-A95660A-R08-C49.bam	G1
SA906-A95660A-R08-C51.bam	G1
SA906-A95660A-R08-C52.bam	G1
SA906-A95660A-R08-C55.bam	G1
SA906-A95660A-R08-C57.bam	S
SA906-A95660A-R08-C58.bam	S
SA906-A95660A-R08-C59.bam	G1
SA906-A95660A-R08-C60.bam	G1
SA906-A95660A-R08-C61.bam	G1
SA906-A95660A-R08-C63.bam	G1
SA906-A95660A-R08-C64.bam	G1
SA906-A95660A-R08-C67.bam	G1
SA906-A95660A-R09-C14.bam	S
SA906-A95660A-R09-C17.bam	S
SA906-A95660A-R09-C25.bam	G1
SA906-A95660A-R09-C31.bam	G1
SA906-A95660A-R09-C32.bam	G1
SA906-A95660A-R09-C35.bam	G1
SA906-A95660A-R09-C37.bam	G1
SA906-A95660A-R09-C38.bam	G1
SA906-A95660A-R09-C39.bam	G1
SA906-A95660A-R09-C42.bam	G1
SA906-A95660A-R09-C43.bam	G1
SA906-A95660A-R09-C44.bam	S
SA906-A95660A-R09-C47.bam	G1
SA906-A95660A-R09-C48.bam	G1
SA906-A95660A-R09-C50.bam	G1
SA906-A95660A-R09-C51.bam	G1
SA906-A95660A-R09-C52.bam	G1
SA906-A95660A-R09-C54.bam	G1
SA906-A95660A-R09-C56.bam	G1
SA906-A95660A-R09-C58.bam	G1
SA906-A95660A-R09-C59.bam	G1
SA906-A95660A-R09-C60.bam	G1
SA906-A95660A-R09-C61.bam	G1
SA906-A95660A-R09-C63.bam	G1
SA906-A95660A-R10-C13.bam	G1
SA906-A95660A-R10-C14.bam	G1
SA906-A95660A-R10-C15.bam	G1
SA906-A95660A-R10-C16.bam	G1
SA906-A95660A-R10-C18.bam	G1
SA906-A95660A-R10-C19.bam	G1
SA906-A95660A-R10-C21.bam	G1
SA906-A95660A-R10-C22.bam	G1
SA906-A95660A-R10-C24.bam	S
SA906-A95660A-R10-C25.bam	G1
SA906-A95660A-R10-C26.bam	G1
SA906-A95660A-R10-C28.bam	G1
SA906-A95660A-R10-C29.bam	G1
SA906-A95660A-R10-C31.bam	G1
SA906-A95660A-R10-C32.bam	G1
SA906-A95660A-R10-C37.bam	G1
SA906-A95660A-R10-C38.bam	S
SA906-A95660A-R10-C39.bam	G1
SA906-A95660A-R10-C40.bam	G1
SA906-A95660A-R10-C41.bam	G1
SA906-A95660A-R10-C42.bam	G1
SA906-A95660A-R10-C43.bam	G1
SA906-A95660A-R10-C46.bam	G1
SA906-A95660A-R10-C47.bam	S
SA906-A95660A-R10-C48.bam	G1
SA906-A95660A-R10-C49.bam	G1
SA906-A95660A-R10-C50.bam	G1
SA906-A95660A-R10-C51.bam	G1
SA906-A95660A-R10-C54.bam	S
SA906-A95660A-R10-C56.bam	S
SA906-A95660A-R10-C57.bam	G1
SA906-A95660A-R10-C58.bam	G1
SA906-A95660A-R10-C60.bam	S
SA906-A95660A-R10-C61.bam	G1
SA906-A95660A-R10-C63.bam	G1
SA906-A95660A-R10-C64.bam	G1
SA906-A95660A-R10-C66.bam	G1
SA906-A95660A-R10-C67.bam	G1
SA906-A95660A-R10-C69.bam	G1
SA906-A95660A-R11-C13.bam	S
SA906-A95660A-R11-C14.bam	G1
SA906-A95660A-R11-C16.bam	S
SA906-A95660A-R11-C21.bam	S
SA906-A95660A-R11-C24.bam	G1
SA906-A95660A-R11-C25.bam	G1
SA906-A95660A-R11-C26.bam	S
SA906-A95660A-R11-C29.bam	G1
SA906-A95660A-R11-C30.bam	G1
SA906-A95660A-R11-C31.bam	G1
SA906-A95660A-R11-C37.bam	G1
SA906-A95660A-R11-C39.bam	G1
SA906-A95660A-R11-C40.bam	S
SA906-A95660A-R11-C41.bam	G1
SA906-A95660A-R11-C42.bam	G1
SA906-A95660A-R11-C43.bam	S
SA906-A95660A-R11-C44.bam	G1
SA906-A95660A-R11-C46.bam	G1
SA906-A95660A-R11-C47.bam	G1
SA906-A95660A-R11-C48.bam	G1
SA906-A95660A-R11-C49.bam	G1
SA906-A95660A-R11-C50.bam	G1
SA906-A95660A-R11-C57.bam	G1
SA906-A95660A-R11-C58.bam	G1
SA906-A95660A-R11-C59.bam	G1
SA906-A95660A-R11-C60.bam	G1
SA906-A95660A-R11-C63.bam	G1
SA906-A95660A-R11-C66.bam	G1
SA906-A95660A-R12-C15.bam	S
SA906-A95660A-R12-C16.bam	S
SA906-A95660A-R12-C18.bam	S
SA906-A95660A-R12-C20.bam	G1
SA906-A95660A-R12-C21.bam	G1
SA906-A95660A-R12-C23.bam	G1
SA906-A95660A-R12-C24.bam	G1
SA906-A95660A-R12-C26.bam	G1
SA906-A95660A-R12-C28.bam	G1
SA906-A95660A-R12-C29.bam	G1
SA906-A95660A-R12-C30.bam	G1
SA906-A95660A-R12-C31.bam	G1
SA906-A95660A-R12-C32.bam	G1
SA906-A95660A-R12-C35.bam	G1
SA906-A95660A-R12-C38.bam	G1
SA906-A95660A-R12-C39.bam	G1
SA906-A95660A-R12-C40.bam	G1
SA906-A95660A-R12-C41.bam	G1
SA906-A95660A-R12-C42.bam	S
SA906-A95660A-R12-C43.bam	G1
SA906-A95660A-R12-C44.bam	G1
SA906-A95660A-R12-C46.bam	G1
SA906-A95660A-R12-C47.bam	G1
SA906-A95660A-R12-C48.bam	S
SA906-A95660A-R12-C49.bam	S
SA906-A95660A-R12-C51.bam	G1
SA906-A95660A-R12-C54.bam	G1
SA906-A95660A-R12-C56.bam	S
SA906-A95660A-R12-C57.bam	G1
SA906-A95660A-R12-C58.bam	G1
SA906-A95660A-R12-C59.bam	G1
SA906-A95660A-R12-C60.bam	S
SA906-A95660A-R12-C61.bam	G1
SA906-A95660A-R12-C63.bam	G1
SA906-A95660A-R12-C66.bam	G1
SA906-A95660A-R12-C69.bam	G1
SA906-A95660A-R13-C07.bam	G1
SA906-A95660A-R13-C12.bam	G1
SA906-A95660A-R13-C13.bam	S
SA906-A95660A-R13-C14.bam	G1
SA906-A95660A-R13-C15.bam	S
SA906-A95660A-R13-C16.bam	G1
SA906-A95660A-R13-C17.bam	G1
SA906-A95660A-R13-C21.bam	G1
SA906-A95660A-R13-C24.bam	G1
SA906-A95660A-R13-C25.bam	G1
SA906-A95660A-R13-C26.bam	G1
SA906-A95660A-R13-C28.bam	G1
SA906-A95660A-R13-C29.bam	G1
SA906-A95660A-R13-C30.bam	G1
SA906-A95660A-R13-C31.bam	G1
SA906-A95660A-R13-C32.bam	G1
SA906-A95660A-R13-C35.bam	G1
SA906-A95660A-R13-C37.bam	G1
SA906-A95660A-R13-C38.bam	G1
SA906-A95660A-R13-C40.bam	G1
SA906-A95660A-R13-C41.bam	S
SA906-A95660A-R13-C42.bam	G1
SA906-A95660A-R13-C43.bam	G1
SA906-A95660A-R13-C44.bam	G1
SA906-A95660A-R13-C46.bam	G1
SA906-A95660A-R13-C48.bam	G1
SA906-A95660A-R13-C49.bam	G1
SA906-A95660A-R13-C50.bam	G1
SA906-A95660A-R13-C51.bam	G1
SA906-A95660A-R13-C55.bam	G1
SA906-A95660A-R13-C56.bam	G1
SA906-A95660A-R13-C57.bam	G1
SA906-A95660A-R13-C58.bam	G1
SA906-A95660A-R13-C59.bam	G1
SA906-A95660A-R13-C60.bam	G1
SA906-A95660A-R13-C61.bam	G1
SA906-A95660A-R13-C63.bam	G1
SA906-A95660A-R13-C66.bam	S
SA906-A95660A-R13-C69.bam	S
SA906-A95660A-R14-C07.bam	G1
SA906-A95660A-R14-C08.bam	G1
SA906-A95660A-R14-C09.bam	G1
SA906-A95660A-R14-C11.bam	G1
SA906-A95660A-R14-C12.bam	G1
SA906-A95660A-R14-C13.bam	G1
SA906-A95660A-R14-C14.bam	G1
SA906-A95660A-R14-C15.bam	G1
SA906-A95660A-R14-C16.bam	G1
SA906-A95660A-R14-C17.bam	S
SA906-A95660A-R14-C18.bam	G1
SA906-A95660A-R14-C20.bam	S
SA906-A95660A-R14-C21.bam	G1
SA906-A95660A-R14-C22.bam	G1
SA906-A95660A-R14-C23.bam	G1
SA906-A95660A-R14-C24.bam	G1
SA906-A95660A-R14-C25.bam	G1
SA906-A95660A-R14-C26.bam	G1
SA906-A95660A-R14-C28.bam	G1
SA906-A95660A-R14-C29.bam	G1
SA906-A95660A-R14-C30.bam	G1
SA906-A95660A-R14-C31.bam	G1
SA906-A95660A-R14-C35.bam	S
SA906-A95660A-R14-C37.bam	G1
SA906-A95660A-R14-C38.bam	G1
SA906-A95660A-R14-C39.bam	S
SA906-A95660A-R14-C40.bam	G1
SA906-A95660A-R14-C41.bam	G1
SA906-A95660A-R14-C43.bam	G1
SA906-A95660A-R14-C44.bam	G1
SA906-A95660A-R14-C46.bam	G1
SA906-A95660A-R14-C47.bam	S
SA906-A95660A-R14-C48.bam	G1
SA906-A95660A-R14-C49.bam	G1
SA906-A95660A-R14-C50.bam	G1
SA906-A95660A-R14-C51.bam	G1
SA906-A95660A-R14-C52.bam	S
SA906-A95660A-R14-C54.bam	S
SA906-A95660A-R14-C55.bam	S
SA906-A95660A-R14-C58.bam	G1
SA906-A95660A-R14-C59.bam	G1
SA906-A95660A-R14-C60.bam	G1
SA906-A95660A-R14-C61.bam	G1
SA906-A95660A-R14-C63.bam	G1
SA906-A95660A-R14-C64.bam	S
SA906-A95660A-R14-C66.bam	G1
SA906-A95660A-R14-C69.bam	G1
SA906-A95660A-R15-C07.bam	S
SA906-A95660A-R15-C08.bam	G1
SA906-A95660A-R15-C09.bam	S
SA906-A95660A-R15-C10.bam	G1
SA906-A95660A-R15-C11.bam	G1
SA906-A95660A-R15-C12.bam	G1
SA906-A95660A-R15-C13.bam	G1
SA906-A95660A-R15-C14.bam	G1
SA906-A95660A-R15-C15.bam	S
SA906-A95660A-R15-C16.bam	G1
SA906-A95660A-R15-C17.bam	G1
SA906-A95660A-R15-C18.bam	G1
SA906-A95660A-R15-C19.bam	G1
SA906-A95660A-R15-C20.bam	G1
SA906-A95660A-R15-C21.bam	G1
SA906-A95660A-R15-C22.bam	S
SA906-A95660A-R15-C23.bam	S
SA906-A95660A-R15-C24.bam	S
SA906-A95660A-R15-C25.bam	S
SA906-A95660A-R15-C26.bam	G1
SA906-A95660A-R15-C27.bam	G1
SA906-A95660A-R15-C28.bam	G1
SA906-A95660A-R15-C29.bam	G1
SA906-A95660A-R15-C30.bam	G1
SA906-A95660A-R15-C31.bam	G1
SA906-A95660A-R15-C32.bam	G1
SA906-A95660A-R15-C33.bam	G1
SA906-A95660A-R15-C35.bam	G1
SA906-A95660A-R15-C36.bam	S
SA906-A95660A-R15-C37.bam	G1
SA906-A95660A-R15-C38.bam	S
SA906-A95660A-R15-C39.bam	G1
SA906-A95660A-R15-C40.bam	G1
SA906-A95660A-R15-C41.bam	G1
SA906-A95660A-R15-C42.bam	G1
SA906-A95660A-R15-C43.bam	G1
SA906-A95660A-R15-C44.bam	G1
SA906-A95660A-R15-C45.bam	G1
SA906-A95660A-R15-C46.bam	G1
SA906-A95660A-R15-C47.bam	G1
SA906-A95660A-R15-C48.bam	G1
SA906-A95660A-R15-C49.bam	G1
SA906-A95660A-R15-C50.bam	G1
SA906-A95660A-R15-C51.bam	G1
SA906-A95660A-R15-C52.bam	G1
SA906-A95660A-R15-C54.bam	S
SA906-A95660A-R15-C55.bam	S
SA906-A95660A-R15-C56.bam	G1
SA906-A95660A-R15-C57.bam	G1
SA906-A95660A-R15-C58.bam	G1
SA906-A95660A-R15-C59.bam	S
SA906-A95660A-R15-C60.bam	S
SA906-A95660A-R15-C61.bam	G1
SA906-A95660A-R15-C62.bam	S
SA906-A95660A-R15-C63.bam	G1
SA906-A95660A-R15-C64.bam	S
SA906-A95660A-R15-C65.bam	G1
SA906-A95660A-R15-C66.bam	G1
SA906-A95660A-R15-C67.bam	G1
SA906-A95660A-R15-C68.bam	G1
SA906-A95660A-R15-C69.bam	G1
SA906-A95660A-R16-C09.bam	S
SA906-A95660A-R16-C13.bam	G1
SA906-A95660A-R16-C14.bam	S
SA906-A95660A-R16-C15.bam	G1
SA906-A95660A-R16-C16.bam	G1
SA906-A95660A-R16-C17.bam	G1
SA906-A95660A-R16-C18.bam	S
SA906-A95660A-R16-C19.bam	G1
SA906-A95660A-R16-C20.bam	G1
SA906-A95660A-R16-C21.bam	G1
SA906-A95660A-R16-C22.bam	G1
SA906-A95660A-R16-C23.bam	S
SA906-A95660A-R16-C24.bam	S
SA906-A95660A-R16-C25.bam	G1
SA906-A95660A-R16-C26.bam	G1
SA906-A95660A-R16-C27.bam	S
SA906-A95660A-R16-C28.bam	G1
SA906-A95660A-R16-C29.bam	G1
SA906-A95660A-R16-C30.bam	G1
SA906-A95660A-R16-C31.bam	G1
SA906-A95660A-R16-C32.bam	G1
SA906-A95660A-R16-C35.bam	G1
SA906-A95660A-R16-C37.bam	G1
SA906-A95660A-R16-C38.bam	G1
SA906-A95660A-R16-C39.bam	S
SA906-A95660A-R16-C40.bam	G1
SA906-A95660A-R16-C41.bam	G1
SA906-A95660A-R16-C43.bam	G1
SA906-A95660A-R16-C44.bam	G1
SA906-A95660A-R16-C46.bam	G1
SA906-A95660A-R16-C47.bam	G1
SA906-A95660A-R16-C48.bam	G1
SA906-A95660A-R16-C49.bam	G1
SA906-A95660A-R16-C50.bam	G1
SA906-A95660A-R16-C51.bam	G1
SA906-A95660A-R16-C52.bam	G1
SA906-A95660A-R16-C54.bam	G1
SA906-A95660A-R16-C55.bam	G1
SA906-A95660A-R16-C56.bam	G1
SA906-A95660A-R16-C57.bam	G1
SA906-A95660A-R16-C58.bam	G1
SA906-A95660A-R16-C59.bam	G1
SA906-A95660A-R16-C60.bam	G1
SA906-A95660A-R16-C62.bam	S
SA906-A95660A-R16-C63.bam	G1
SA906-A95660A-R16-C64.bam	G1
SA906-A95660A-R16-C66.bam	G1
SA906-A95660A-R16-C67.bam	G1
SA906-A95660A-R16-C68.bam	G1
SA906-A95660A-R16-C69.bam	G1
SA906-A95660A-R17-C07.bam	G1
SA906-A95660A-R17-C12.bam	G1
SA906-A95660A-R17-C13.bam	G1
SA906-A95660A-R17-C14.bam	G1
SA906-A95660A-R17-C15.bam	G1
SA906-A95660A-R17-C16.bam	S
SA906-A95660A-R17-C17.bam	S
SA906-A95660A-R17-C18.bam	S
SA906-A95660A-R17-C20.bam	G1
SA906-A95660A-R17-C21.bam	G1
SA906-A95660A-R17-C22.bam	G1
SA906-A95660A-R17-C23.bam	G1
SA906-A95660A-R17-C24.bam	S
SA906-A95660A-R17-C25.bam	G1
SA906-A95660A-R17-C27.bam	G1
SA906-A95660A-R17-C29.bam	G1
SA906-A95660A-R17-C30.bam	G1
SA906-A95660A-R17-C32.bam	G1
SA906-A95660A-R17-C35.bam	G1
SA906-A95660A-R17-C38.bam	S
SA906-A95660A-R17-C39.bam	G1
SA906-A95660A-R17-C40.bam	G1
SA906-A95660A-R17-C41.bam	G1
SA906-A95660A-R17-C42.bam	S
SA906-A95660A-R17-C43.bam	G1
SA906-A95660A-R17-C44.bam	G1
SA906-A95660A-R17-C45.bam	G1
SA906-A95660A-R17-C47.bam	G1
SA906-A95660A-R17-C48.bam	G1
SA906-A95660A-R17-C49.bam	G1
SA906-A95660A-R17-C50.bam	G1
SA906-A95660A-R17-C51.bam	S
SA906-A95660A-R17-C54.bam	G1
SA906-A95660A-R17-C56.bam	G1
SA906-A95660A-R17-C57.bam	G1
SA906-A95660A-R17-C58.bam	G1
SA906-A95660A-R17-C59.bam	G1
SA906-A95660A-R17-C60.bam	S
SA906-A95660A-R17-C61.bam	G1
SA906-A95660A-R17-C62.bam	G1
SA906-A95660A-R17-C63.bam	S
SA906-A95660A-R17-C66.bam	G1
SA906-A95660A-R17-C67.bam	G1
SA906-A95660A-R17-C69.bam	G1
SA906-A95660A-R18-C07.bam	S
SA906-A95660A-R18-C08.bam	S
SA906-A95660A-R18-C11.bam	G1
SA906-A95660A-R18-C12.bam	G1
SA906-A95660A-R18-C13.bam	G1
SA906-A95660A-R18-C15.bam	G1
SA906-A95660A-R18-C16.bam	G1
SA906-A95660A-R18-C17.bam	G1
SA906-A95660A-R18-C18.bam	G1
SA906-A95660A-R18-C20.bam	G1
SA906-A95660A-R18-C21.bam	G1
SA906-A95660A-R18-C22.bam	G1
SA906-A95660A-R18-C23.bam	G1
SA906-A95660A-R18-C24.bam	S
SA906-A95660A-R18-C25.bam	G1
SA906-A95660A-R18-C26.bam	G1
SA906-A95660A-R18-C27.bam	S
SA906-A95660A-R18-C28.bam	G1
SA906-A95660A-R18-C29.bam	S
SA906-A95660A-R18-C30.bam	G1
SA906-A95660A-R18-C31.bam	G1
SA906-A95660A-R18-C32.bam	G1
SA906-A95660A-R18-C33.bam	G1
SA906-A95660A-R18-C35.bam	S
SA906-A95660A-R18-C37.bam	G1
SA906-A95660A-R18-C38.bam	G1
SA906-A95660A-R18-C39.bam	G1
SA906-A95660A-R18-C40.bam	G1
SA906-A95660A-R18-C41.bam	G1
SA906-A95660A-R18-C42.bam	G1
SA906-A95660A-R18-C43.bam	G1
SA906-A95660A-R18-C44.bam	G1
SA906-A95660A-R18-C46.bam	G1
SA906-A95660A-R18-C47.bam	G1
SA906-A95660A-R18-C48.bam	G1
SA906-A95660A-R18-C49.bam	G1
SA906-A95660A-R18-C50.bam	G1
SA906-A95660A-R18-C52.bam	G1
SA906-A95660A-R18-C54.bam	G1
SA906-A95660A-R18-C55.bam	G1
SA906-A95660A-R18-C56.bam	G1
SA906-A95660A-R18-C57.bam	G1
SA906-A95660A-R18-C60.bam	S
SA906-A95660A-R18-C61.bam	G1
SA906-A95660A-R18-C62.bam	G1
SA906-A95660A-R18-C63.bam	G1
SA906-A95660A-R18-C64.bam	S
SA906-A95660A-R18-C65.bam	G1
SA906-A95660A-R18-C66.bam	G1
SA906-A95660A-R18-C67.bam	G1
SA906-A95660A-R18-C68.bam	G1
SA906-A95660A-R18-C69.bam	G1
SA906-A95660A-R19-C12.bam	S
SA906-A95660A-R19-C13.bam	G1
SA906-A95660A-R19-C22.bam	S
SA906-A95660A-R19-C25.bam	S
SA906-A95660A-R19-C26.bam	G1
SA906-A95660A-R19-C27.bam	G1
SA906-A95660A-R19-C28.bam	S
SA906-A95660A-R19-C29.bam	S
SA906-A95660A-R19-C31.bam	G1
SA906-A95660A-R19-C35.bam	S
SA906-A95660A-R19-C39.bam	G1
SA906-A95660A-R19-C41.bam	G1
SA906-A95660A-R19-C42.bam	G1
SA906-A95660A-R19-C43.bam	G1
SA906-A95660A-R19-C46.bam	S
SA906-A95660A-R19-C49.bam	G1
SA906-A95660A-R19-C54.bam	G1
SA906-A95660A-R19-C55.bam	G1
SA906-A95660A-R19-C56.bam	G1
SA906-A95660A-R19-C57.bam	G1
SA906-A95660A-R19-C58.bam	G1
SA906-A95660A-R19-C59.bam	G1
SA906-A95660A-R19-C63.bam	G1
SA906-A95660A-R19-C64.bam	G1
SA906-A95660A-R19-C66.bam	G1
SA906-A95660A-R20-C07.bam	S
SA906-A95660A-R20-C08.bam	G1
SA906-A95660A-R20-C09.bam	G1
SA906-A95660A-R20-C10.bam	G1
SA906-A95660A-R20-C11.bam	G1
SA906-A95660A-R20-C12.bam	S
SA906-A95660A-R20-C13.bam	G1
SA906-A95660A-R20-C14.bam	G1
SA906-A95660A-R20-C15.bam	G1
SA906-A95660A-R20-C16.bam	G1
SA906-A95660A-R20-C17.bam	S
SA906-A95660A-R20-C18.bam	S
SA906-A95660A-R20-C19.bam	S
SA906-A95660A-R20-C20.bam	G1
SA906-A95660A-R20-C21.bam	S
SA906-A95660A-R20-C22.bam	G1
SA906-A95660A-R20-C23.bam	G1
SA906-A95660A-R20-C24.bam	S
SA906-A95660A-R20-C25.bam	G1
SA906-A95660A-R20-C26.bam	S
SA906-A95660A-R20-C27.bam	S
SA906-A95660A-R20-C28.bam	G1
SA906-A95660A-R20-C29.bam	G1
SA906-A95660A-R20-C30.bam	S
SA906-A95660A-R20-C31.bam	G1
SA906-A95660A-R20-C32.bam	S
SA906-A95660A-R20-C35.bam	G1
SA906-A95660A-R20-C37.bam	G1
SA906-A95660A-R20-C38.bam	G1
SA906-A95660A-R20-C40.bam	G1
SA906-A95660A-R20-C41.bam	G1
SA906-A95660A-R20-C42.bam	S
SA906-A95660A-R20-C43.bam	S
SA906-A95660A-R20-C45.bam	G1
SA906-A95660A-R20-C46.bam	G1
SA906-A95660A-R20-C47.bam	G1
SA906-A95660A-R20-C48.bam	G1
SA906-A95660A-R20-C49.bam	G1
SA906-A95660A-R20-C50.bam	G1
SA906-A95660A-R20-C51.bam	S
SA906-A95660A-R20-C52.bam	G1
SA906-A95660A-R20-C55.bam	G1
SA906-A95660A-R20-C56.bam	G1
SA906-A95660A-R20-C57.bam	G1
SA906-A95660A-R20-C58.bam	G1
SA906-A95660A-R20-C59.bam	G1
SA906-A95660A-R20-C60.bam	G1
SA906-A95660A-R20-C61.bam	G1
SA906-A95660A-R20-C62.bam	G1
SA906-A95660A-R20-C63.bam	S
SA906-A95660A-R20-C64.bam	S
SA906-A95660A-R20-C65.bam	G1
SA906-A95660A-R20-C66.bam	G1
SA906-A95660A-R20-C67.bam	G1
SA906-A95660A-R20-C68.bam	G1
SA906-A95660A-R20-C69.bam	G1
SA906-A95660A-R21-C07.bam	G1
SA906-A95660A-R21-C08.bam	S
SA906-A95660A-R21-C09.bam	S
SA906-A95660A-R21-C10.bam	G1
SA906-A95660A-R21-C11.bam	G1
SA906-A95660A-R21-C12.bam	G1
SA906-A95660A-R21-C13.bam	G1
SA906-A95660A-R21-C14.bam	G1
SA906-A95660A-R21-C15.bam	G1
SA906-A95660A-R21-C16.bam	G1
SA906-A95660A-R21-C17.bam	G1
SA906-A95660A-R21-C18.bam	S
SA906-A95660A-R21-C19.bam	S
SA906-A95660A-R21-C21.bam	S
SA906-A95660A-R21-C22.bam	G1
SA906-A95660A-R21-C24.bam	G1
SA906-A95660A-R21-C26.bam	G1
SA906-A95660A-R21-C27.bam	G1
SA906-A95660A-R21-C28.bam	G1
SA906-A95660A-R21-C29.bam	G1
SA906-A95660A-R21-C30.bam	G1
SA906-A95660A-R21-C31.bam	G1
SA906-A95660A-R21-C32.bam	G1
SA906-A95660A-R21-C35.bam	G1
SA906-A95660A-R21-C37.bam	S
SA906-A95660A-R21-C38.bam	S
SA906-A95660A-R21-C39.bam	G1
SA906-A95660A-R21-C40.bam	G1
SA906-A95660A-R21-C41.bam	G1
SA906-A95660A-R21-C42.bam	S
SA906-A95660A-R21-C43.bam	G1
SA906-A95660A-R21-C44.bam	G1
SA906-A95660A-R21-C45.bam	G1
SA906-A95660A-R21-C46.bam	G1
SA906-A95660A-R21-C47.bam	S
SA906-A95660A-R21-C48.bam	G1
SA906-A95660A-R21-C49.bam	G1
SA906-A95660A-R21-C50.bam	G1
SA906-A95660A-R21-C51.bam	G1
SA906-A95660A-R21-C54.bam	G1
SA906-A95660A-R21-C55.bam	G1
SA906-A95660A-R21-C56.bam	G1
SA906-A95660A-R21-C57.bam	S
SA906-A95660A-R21-C58.bam	G1
SA906-A95660A-R21-C60.bam	G1
SA906-A95660A-R21-C61.bam	S
SA906-A95660A-R21-C62.bam	G1
SA906-A95660A-R21-C63.bam	S
SA906-A95660A-R21-C64.bam	S
SA906-A95660A-R21-C65.bam	G1
SA906-A95660A-R21-C66.bam	G1
SA906-A95660A-R21-C67.bam	S
SA906-A95660A-R21-C68.bam	S
SA906-A95660A-R21-C69.bam	G1
SA906-A95660A-R21-C70.bam	G1
SA906-A95660A-R22-C07.bam	G1
SA906-A95660A-R22-C09.bam	G1
SA906-A95660A-R22-C11.bam	G1
SA906-A95660A-R22-C12.bam	G1
SA906-A95660A-R22-C13.bam	G1
SA906-A95660A-R22-C14.bam	G1
SA906-A95660A-R22-C15.bam	G1
SA906-A95660A-R22-C16.bam	S
SA906-A95660A-R22-C17.bam	G1
SA906-A95660A-R22-C20.bam	G1
SA906-A95660A-R22-C21.bam	G1
SA906-A95660A-R22-C22.bam	G1
SA906-A95660A-R22-C23.bam	G1
SA906-A95660A-R22-C24.bam	G1
SA906-A95660A-R22-C25.bam	G1
SA906-A95660A-R22-C26.bam	G1
SA906-A95660A-R22-C27.bam	G1
SA906-A95660A-R22-C28.bam	G1
SA906-A95660A-R22-C29.bam	G1
SA906-A95660A-R22-C30.bam	G1
SA906-A95660A-R22-C32.bam	G1
SA906-A95660A-R22-C38.bam	G1
SA906-A95660A-R22-C39.bam	S
SA906-A95660A-R22-C41.bam	G1
SA906-A95660A-R22-C42.bam	S
SA906-A95660A-R22-C44.bam	G1
SA906-A95660A-R22-C45.bam	G1
SA906-A95660A-R22-C46.bam	G1
SA906-A95660A-R22-C47.bam	S
SA906-A95660A-R22-C48.bam	G1
SA906-A95660A-R22-C49.bam	G1
SA906-A95660A-R22-C51.bam	G1
SA906-A95660A-R22-C52.bam	G1
SA906-A95660A-R22-C54.bam	G1
SA906-A95660A-R22-C55.bam	G1
SA906-A95660A-R22-C56.bam	G1
SA906-A95660A-R22-C57.bam	G1
SA906-A95660A-R22-C58.bam	G1
SA906-A95660A-R22-C59.bam	G1
SA906-A95660A-R22-C60.bam	G1
SA906-A95660A-R22-C61.bam	G1
SA906-A95660A-R22-C62.bam	G1
