Cell	Phase
SA928-A90553C-R63-C05.bam	G1
SA928-A90553C-R63-C06.bam	G1
SA928-A90553C-R63-C07.bam	G1
SA928-A90553C-R63-C08.bam	G1
SA928-A90553C-R63-C09.bam	G1
SA928-A90553C-R63-C10.bam	G1
SA928-A90553C-R63-C11.bam	G1
SA928-A90553C-R63-C12.bam	G1
SA928-A90553C-R63-C13.bam	G1
SA928-A90553C-R63-C14.bam	G1
SA928-A90553C-R63-C15.bam	G1
SA928-A90553C-R63-C16.bam	G1
SA928-A90553C-R63-C17.bam	G1
SA928-A90553C-R63-C18.bam	S
SA928-A90553C-R63-C19.bam	G1
SA928-A90553C-R63-C21.bam	G1
SA928-A90553C-R63-C22.bam	G1
SA928-A90553C-R63-C23.bam	G1
SA928-A90553C-R63-C24.bam	G1
SA928-A90553C-R63-C26.bam	G1
SA928-A90553C-R63-C28.bam	G1
SA928-A90553C-R63-C29.bam	G1
SA928-A90553C-R63-C30.bam	G1
SA928-A90553C-R63-C32.bam	G1
SA928-A90553C-R63-C37.bam	G1
SA928-A90553C-R63-C42.bam	S
SA928-A90553C-R63-C43.bam	S
SA928-A90553C-R63-C44.bam	S
SA928-A90553C-R63-C46.bam	S
SA928-A90553C-R63-C47.bam	S
SA928-A90553C-R63-C48.bam	S
SA928-A90553C-R63-C49.bam	S
SA928-A90553C-R63-C50.bam	S
SA928-A90553C-R63-C51.bam	S
SA928-A90553C-R63-C56.bam	G1
SA928-A90553C-R63-C57.bam	G1
SA928-A90553C-R63-C59.bam	G1
SA928-A90553C-R63-C60.bam	S
SA928-A90553C-R63-C61.bam	G1
SA928-A90553C-R63-C63.bam	G1
SA928-A90553C-R63-C65.bam	S
SA928-A90553C-R64-C03.bam	G1
SA928-A90553C-R64-C05.bam	G1
SA928-A90553C-R64-C06.bam	G1
SA928-A90553C-R64-C07.bam	G1
SA928-A90553C-R64-C08.bam	G1
SA928-A90553C-R64-C09.bam	G1
SA928-A90553C-R64-C12.bam	G1
SA928-A90553C-R64-C13.bam	G1
SA928-A90553C-R64-C14.bam	G1
SA928-A90553C-R64-C15.bam	G1
SA928-A90553C-R64-C16.bam	G1
SA928-A90553C-R64-C17.bam	G1
SA928-A90553C-R64-C18.bam	S
SA928-A90553C-R64-C19.bam	G1
SA928-A90553C-R64-C21.bam	G1
SA928-A90553C-R64-C22.bam	G1
SA928-A90553C-R64-C23.bam	G1
SA928-A90553C-R64-C24.bam	G1
SA928-A90553C-R64-C25.bam	G1
SA928-A90553C-R64-C26.bam	G1
SA928-A90553C-R64-C27.bam	G1
SA928-A90553C-R64-C28.bam	G1
SA928-A90553C-R64-C29.bam	G1
SA928-A90553C-R64-C35.bam	G1
SA928-A90553C-R64-C37.bam	G1
SA928-A90553C-R64-C39.bam	S
SA928-A90553C-R64-C40.bam	S
SA928-A90553C-R64-C41.bam	S
SA928-A90553C-R64-C42.bam	S
SA928-A90553C-R64-C43.bam	S
SA928-A90553C-R64-C44.bam	S
SA928-A90553C-R64-C46.bam	S
SA928-A90553C-R64-C47.bam	S
SA928-A90553C-R64-C48.bam	S
SA928-A90553C-R64-C49.bam	S
SA928-A90553C-R64-C50.bam	S
SA928-A90553C-R64-C51.bam	S
SA928-A90553C-R64-C52.bam	S
SA928-A90553C-R64-C54.bam	S
SA928-A90553C-R64-C56.bam	S
SA928-A90553C-R64-C57.bam	S
SA928-A90553C-R64-C60.bam	G1
SA928-A90553C-R64-C61.bam	G1
SA928-A90553C-R64-C63.bam	S
SA928-A90553C-R64-C65.bam	S
SA928-A90553C-R64-C67.bam	G1
SA928-A90553C-R65-C03.bam	G1
SA928-A90553C-R65-C05.bam	G1
SA928-A90553C-R65-C06.bam	G1
SA928-A90553C-R65-C07.bam	G1
SA928-A90553C-R65-C08.bam	G1
SA928-A90553C-R65-C09.bam	G1
SA928-A90553C-R65-C13.bam	G1
SA928-A90553C-R65-C14.bam	G1
SA928-A90553C-R65-C15.bam	G1
SA928-A90553C-R65-C16.bam	G1
SA928-A90553C-R65-C17.bam	G1
SA928-A90553C-R65-C18.bam	G1
SA928-A90553C-R65-C19.bam	G1
SA928-A90553C-R65-C21.bam	G1
SA928-A90553C-R65-C22.bam	G1
SA928-A90553C-R65-C23.bam	G1
SA928-A90553C-R65-C25.bam	G1
SA928-A90553C-R65-C26.bam	G1
SA928-A90553C-R65-C27.bam	S
SA928-A90553C-R65-C28.bam	G1
SA928-A90553C-R65-C29.bam	G1
SA928-A90553C-R65-C30.bam	G1
SA928-A90553C-R65-C31.bam	G1
SA928-A90553C-R65-C32.bam	G1
SA928-A90553C-R65-C35.bam	G1
SA928-A90553C-R65-C37.bam	G1
SA928-A90553C-R65-C39.bam	S
SA928-A90553C-R65-C40.bam	S
SA928-A90553C-R65-C41.bam	S
SA928-A90553C-R65-C42.bam	S
SA928-A90553C-R65-C43.bam	S
SA928-A90553C-R65-C46.bam	S
SA928-A90553C-R65-C47.bam	S
SA928-A90553C-R65-C48.bam	S
SA928-A90553C-R65-C49.bam	S
SA928-A90553C-R65-C50.bam	S
SA928-A90553C-R65-C51.bam	S
SA928-A90553C-R65-C54.bam	S
SA928-A90553C-R65-C56.bam	G1
SA928-A90553C-R65-C59.bam	G1
SA928-A90553C-R65-C61.bam	G1
SA928-A90553C-R65-C63.bam	G1
SA928-A90553C-R65-C66.bam	S
SA928-A90553C-R65-C68.bam	S
SA928-A90553C-R67-C03.bam	G1
SA928-A90553C-R67-C05.bam	G1
SA928-A90553C-R67-C06.bam	G1
SA928-A90553C-R67-C08.bam	G1
SA928-A90553C-R67-C09.bam	G1
SA928-A90553C-R67-C13.bam	G1
SA928-A90553C-R67-C14.bam	G1
SA928-A90553C-R67-C16.bam	G1
SA928-A90553C-R67-C17.bam	G1
SA928-A90553C-R67-C18.bam	G1
SA928-A90553C-R67-C21.bam	G1
SA928-A90553C-R67-C24.bam	G1
SA928-A90553C-R67-C25.bam	S
SA928-A90553C-R67-C26.bam	G1
SA928-A90553C-R67-C30.bam	G1
SA928-A90553C-R67-C31.bam	G1
SA928-A90553C-R67-C35.bam	G1
SA928-A90553C-R67-C48.bam	S
SA928-A90553C-R67-C57.bam	G1
SA928-A90553C-R67-C61.bam	S
SA928-A90560A-R05-C06.bam	G1
SA928-A90560A-R07-C06.bam	G1
SA928-A90560A-R08-C06.bam	S
SA928-A90560A-R08-C42.bam	G1
SA928-A90560A-R08-C43.bam	S
SA928-A90560A-R08-C45.bam	G1
SA928-A90560A-R08-C46.bam	S
SA928-A90560A-R08-C47.bam	G1
SA928-A90560A-R08-C48.bam	S
SA928-A90560A-R08-C49.bam	S
SA928-A90560A-R08-C50.bam	S
SA928-A90560A-R08-C51.bam	G1
SA928-A90560A-R08-C56.bam	G1
SA928-A90560A-R08-C59.bam	S
SA928-A90560A-R08-C61.bam	S
SA928-A90560A-R09-C06.bam	G1
SA928-A90560A-R09-C42.bam	S
SA928-A90560A-R09-C47.bam	S
SA928-A90560A-R09-C49.bam	S
SA928-A90560A-R09-C51.bam	G1
SA928-A90560A-R09-C58.bam	G1
SA928-A90560A-R09-C60.bam	G1
SA928-A90560A-R10-C06.bam	G1
SA928-A90560A-R10-C47.bam	G1
SA928-A90560A-R10-C49.bam	G1
SA928-A90560A-R10-C51.bam	S
SA928-A90560A-R10-C58.bam	G1
SA928-A90560A-R10-C60.bam	G1
SA928-A90560A-R10-C62.bam	G1
SA928-A90560A-R11-C06.bam	S
SA928-A90560A-R11-C43.bam	S
SA928-A90560A-R11-C44.bam	G1
SA928-A90560A-R11-C46.bam	G1
SA928-A90560A-R11-C47.bam	S
SA928-A90560A-R11-C48.bam	G1
SA928-A90560A-R11-C49.bam	G1
SA928-A90560A-R11-C50.bam	G1
SA928-A90560A-R11-C51.bam	G1
SA928-A90560A-R11-C54.bam	S
SA928-A90560A-R11-C55.bam	G1
SA928-A90560A-R11-C58.bam	G1
SA928-A90560A-R11-C60.bam	G1
SA928-A90560A-R11-C62.bam	S
SA928-A90560A-R12-C06.bam	G1
SA928-A90560A-R12-C42.bam	S
SA928-A90560A-R12-C47.bam	G1
SA928-A90560A-R12-C49.bam	G1
SA928-A90560A-R12-C51.bam	G1
SA928-A90560A-R12-C58.bam	S
SA928-A90560A-R13-C06.bam	S
SA928-A90560A-R13-C42.bam	S
SA928-A90560A-R13-C45.bam	S
SA928-A90560A-R13-C47.bam	S
SA928-A90560A-R13-C50.bam	G1
SA928-A90560A-R13-C51.bam	G1
SA928-A90560A-R13-C56.bam	G1
SA928-A90560A-R13-C58.bam	G1
SA928-A90560A-R13-C60.bam	G1
SA928-A90560A-R14-C06.bam	G1
SA928-A90560A-R14-C42.bam	G1
SA928-A90560A-R14-C45.bam	S
SA928-A90560A-R14-C47.bam	G1
SA928-A90560A-R14-C49.bam	S
SA928-A90560A-R14-C51.bam	G1
SA928-A90560A-R14-C56.bam	G1
SA928-A90560A-R14-C58.bam	S
SA928-A90560A-R14-C60.bam	S
SA928-A90560A-R14-C62.bam	G1
SA928-A90560A-R15-C06.bam	G1
SA928-A90560A-R15-C42.bam	G1
SA928-A90560A-R15-C45.bam	G1
SA928-A90560A-R15-C47.bam	S
SA928-A90560A-R15-C51.bam	S
SA928-A90560A-R15-C58.bam	S
SA928-A90560A-R15-C62.bam	S
SA928-A90560A-R16-C06.bam	G1
SA928-A90560A-R16-C42.bam	S
SA928-A90560A-R16-C47.bam	G1
SA928-A90560A-R16-C49.bam	S
SA928-A90560A-R16-C51.bam	G1
SA928-A90560A-R16-C56.bam	S
SA928-A90560A-R16-C59.bam	G1
SA928-A90560A-R16-C60.bam	G1
SA928-A90560A-R17-C06.bam	G1
SA928-A90560A-R17-C42.bam	G1
SA928-A90560A-R17-C46.bam	S
SA928-A90560A-R17-C47.bam	G1
SA928-A90560A-R17-C48.bam	S
SA928-A90560A-R17-C49.bam	G1
SA928-A90560A-R17-C50.bam	G1
SA928-A90560A-R17-C51.bam	S
SA928-A90560A-R17-C57.bam	G1
SA928-A90560A-R17-C58.bam	G1
SA928-A90560A-R17-C59.bam	G1
SA928-A90560A-R17-C60.bam	G1
SA928-A90560A-R38-C29.bam	G1
SA928-A90560A-R38-C31.bam	G1
SA928-A90560A-R39-C29.bam	S
SA928-A90560A-R40-C29.bam	G1
SA928-A90560A-R40-C31.bam	G1
SA928-A90560A-R42-C07.bam	G1
SA928-A90560A-R42-C11.bam	S
SA928-A90560A-R42-C15.bam	S
SA928-A90560A-R42-C16.bam	S
SA928-A90560A-R42-C31.bam	S
SA928-A90560A-R42-C35.bam	G1
SA928-A90560A-R44-C09.bam	S
SA928-A90560A-R44-C11.bam	S
SA928-A90560A-R44-C18.bam	G1
SA928-A90560A-R44-C31.bam	S
SA928-A90560A-R46-C07.bam	G1
SA928-A90560A-R46-C09.bam	S
SA928-A90560A-R46-C16.bam	G1
SA928-A90560A-R46-C18.bam	G1
SA928-A90560A-R46-C20.bam	G1
SA928-A90560A-R46-C22.bam	G1
SA928-A90560A-R46-C24.bam	G1
SA928-A90560A-R46-C27.bam	G1
SA928-A90560A-R46-C29.bam	S
SA928-A90560A-R46-C31.bam	G1
SA928-A90560A-R46-C34.bam	G1
SA928-A90560A-R48-C09.bam	G1
SA928-A90560A-R48-C16.bam	G1
SA928-A90560A-R48-C18.bam	G1
SA928-A90560A-R48-C31.bam	S
SA928-A90560A-R51-C13.bam	S
SA928-A90560A-R52-C07.bam	G1
SA928-A90682-R40-C14.bam	G1
SA928-A90682-R40-C17.bam	G1
SA928-A90682-R40-C25.bam	G1
SA928-A90682-R40-C50.bam	S
SA928-A90682-R40-C51.bam	G1
SA928-A90682-R40-C55.bam	G1
SA928-A90682-R40-C56.bam	G1
SA928-A90682-R40-C57.bam	G1
SA928-A90682-R40-C58.bam	G1
SA928-A90682-R40-C61.bam	G1
SA928-A90682-R41-C13.bam	G1
SA928-A90682-R41-C17.bam	G1
SA928-A90682-R41-C21.bam	G1
SA928-A90682-R41-C23.bam	G1
SA928-A90682-R41-C25.bam	S
SA928-A90682-R41-C49.bam	G1
SA928-A90682-R41-C50.bam	G1
SA928-A90682-R41-C51.bam	S
SA928-A90682-R41-C54.bam	G1
SA928-A90682-R41-C57.bam	G1
SA928-A90682-R41-C58.bam	S
SA928-A90682-R41-C59.bam	G1
SA928-A90682-R41-C61.bam	G1
SA928-A90682-R42-C13.bam	G1
SA928-A90682-R42-C14.bam	G1
SA928-A90682-R42-C17.bam	G1
SA928-A90682-R42-C18.bam	G1
SA928-A90682-R42-C23.bam	S
SA928-A90682-R42-C25.bam	G1
SA928-A90682-R42-C50.bam	G1
SA928-A90682-R42-C51.bam	G1
SA928-A90682-R42-C54.bam	S
SA928-A90682-R42-C55.bam	G1
SA928-A90682-R42-C56.bam	G1
SA928-A90682-R42-C57.bam	S
SA928-A90682-R42-C58.bam	G1
SA928-A90682-R42-C61.bam	S
SA928-A90682-R43-C13.bam	G1
SA928-A90682-R43-C17.bam	G1
SA928-A90682-R43-C54.bam	S
SA928-A90682-R43-C57.bam	G1
SA928-A90682-R43-C58.bam	G1
SA928-A90682-R44-C13.bam	G1
SA928-A90682-R44-C14.bam	G1
SA928-A90682-R44-C17.bam	G1
SA928-A90682-R44-C19.bam	S
SA928-A90682-R44-C21.bam	G1
SA928-A90682-R44-C23.bam	G1
SA928-A90682-R44-C25.bam	G1
SA928-A90682-R44-C49.bam	G1
SA928-A90682-R44-C50.bam	S
SA928-A90682-R44-C51.bam	G1
SA928-A90682-R44-C54.bam	G1
SA928-A90682-R44-C55.bam	G1
SA928-A90682-R44-C56.bam	G1
SA928-A90682-R44-C57.bam	S
SA928-A90682-R44-C58.bam	G1
SA928-A90682-R44-C59.bam	G1
SA928-A90682-R44-C61.bam	S
SA928-A90682-R45-C14.bam	G1
SA928-A90682-R45-C15.bam	S
SA928-A90682-R45-C16.bam	G1
SA928-A90682-R45-C49.bam	G1
SA928-A90682-R45-C50.bam	S
SA928-A90682-R45-C51.bam	G1
SA928-A90682-R45-C54.bam	G1
SA928-A90682-R45-C57.bam	G1
SA928-A90682-R45-C58.bam	G1
SA928-A90682-R45-C59.bam	G1
SA928-A90682-R46-C14.bam	G1
SA928-A90682-R46-C15.bam	G1
SA928-A90682-R46-C16.bam	G1
SA928-A90682-R46-C17.bam	G1
SA928-A90682-R46-C18.bam	S
SA928-A90682-R46-C19.bam	G1
SA928-A90682-R46-C21.bam	G1
SA928-A90682-R46-C23.bam	G1
SA928-A90682-R46-C24.bam	G1
SA928-A90682-R46-C25.bam	G1
SA928-A90682-R46-C49.bam	S
SA928-A90682-R46-C50.bam	G1
SA928-A90682-R46-C51.bam	S
SA928-A90682-R46-C55.bam	G1
SA928-A90682-R46-C56.bam	G1
SA928-A90682-R46-C57.bam	S
SA928-A90682-R46-C58.bam	S
SA928-A90682-R46-C59.bam	G1
SA928-A90682-R46-C61.bam	S
SA928-A90682-R47-C13.bam	G1
SA928-A90682-R47-C14.bam	S
SA928-A90682-R47-C15.bam	G1
SA928-A90682-R47-C16.bam	G1
SA928-A90682-R47-C17.bam	S
SA928-A90682-R47-C18.bam	G1
SA928-A90682-R47-C22.bam	G1
SA928-A90682-R47-C23.bam	G1
SA928-A90682-R47-C25.bam	G1
SA928-A90682-R47-C49.bam	S
SA928-A90682-R47-C50.bam	S
SA928-A90682-R47-C51.bam	S
SA928-A90682-R47-C54.bam	G1
SA928-A90682-R47-C55.bam	G1
SA928-A90682-R47-C56.bam	G1
SA928-A90682-R47-C57.bam	G1
SA928-A90682-R47-C58.bam	G1
SA928-A90682-R47-C59.bam	S
SA928-A90682-R47-C61.bam	G1
SA928-A90682-R48-C13.bam	G1
SA928-A90682-R48-C14.bam	S
SA928-A90682-R48-C15.bam	G1
SA928-A90682-R48-C17.bam	G1
SA928-A90682-R48-C18.bam	G1
SA928-A90682-R48-C21.bam	S
SA928-A90682-R48-C23.bam	G1
SA928-A90682-R48-C50.bam	G1
SA928-A90682-R48-C51.bam	S
SA928-A90682-R48-C54.bam	G1
SA928-A90682-R48-C55.bam	S
SA928-A90682-R48-C56.bam	G1
SA928-A90682-R48-C57.bam	G1
SA928-A90682-R48-C58.bam	G1
SA928-A90682-R48-C59.bam	S
SA928-A90682-R48-C61.bam	S
SA928-A90682-R49-C13.bam	G1
SA928-A90682-R49-C14.bam	G1
SA928-A90682-R49-C18.bam	S
SA928-A90682-R49-C49.bam	G1
SA928-A90682-R49-C50.bam	G1
SA928-A90682-R49-C51.bam	G1
SA928-A90682-R49-C57.bam	G1
SA928-A90682-R49-C58.bam	G1
SA928-A90682-R49-C59.bam	S
SA928-A90682-R49-C61.bam	G1
SA928-A90682-R50-C13.bam	G1
SA928-A90682-R50-C14.bam	G1
SA928-A90682-R50-C21.bam	S
SA928-A90682-R50-C23.bam	G1
SA928-A90682-R50-C24.bam	G1
SA928-A90682-R50-C50.bam	G1
SA928-A90682-R50-C51.bam	G1
SA928-A90682-R50-C54.bam	G1
SA928-A90682-R50-C55.bam	S
SA928-A90682-R50-C56.bam	G1
SA928-A90682-R50-C57.bam	G1
SA928-A90682-R50-C58.bam	G1
SA928-A90682-R50-C61.bam	G1
SA928-A90682-R51-C13.bam	G1
SA928-A90682-R51-C14.bam	S
SA928-A90682-R51-C15.bam	G1
SA928-A90682-R51-C16.bam	G1
SA928-A90682-R51-C17.bam	G1
SA928-A90682-R51-C21.bam	G1
SA928-A90682-R51-C23.bam	G1
SA928-A90682-R51-C24.bam	G1
SA928-A90682-R51-C25.bam	G1
SA928-A90682-R51-C49.bam	G1
SA928-A90682-R51-C50.bam	G1
SA928-A90682-R51-C51.bam	S
SA928-A90682-R51-C55.bam	S
SA928-A90682-R51-C56.bam	G1
SA928-A90682-R51-C57.bam	G1
SA928-A90682-R51-C58.bam	G1
SA928-A90682-R51-C59.bam	G1
SA928-A90682-R51-C61.bam	G1
SA928-A90682-R58-C13.bam	G1
SA928-A90682-R58-C14.bam	G1
SA928-A90682-R58-C15.bam	G1
SA928-A90682-R58-C25.bam	G1
SA928-A90682-R58-C58.bam	G1
SA928-A90682-R58-C59.bam	G1
SA928-A90682-R59-C13.bam	G1
SA928-A90682-R59-C14.bam	G1
SA928-A90682-R59-C19.bam	G1
SA928-A90682-R59-C22.bam	G1
SA928-A90682-R59-C25.bam	G1
SA928-A90682-R59-C58.bam	G1
SA928-A90682-R59-C59.bam	S
SA928-A90682-R60-C13.bam	G1
SA928-A90682-R60-C18.bam	G1
SA928-A90682-R60-C22.bam	G1
SA928-A90682-R60-C58.bam	G1
SA928-A90682-R60-C59.bam	G1
SA928-A90682-R61-C13.bam	G1
SA928-A90682-R61-C14.bam	S
SA928-A90682-R61-C19.bam	G1
SA928-A90682-R61-C24.bam	G1
SA928-A90682-R61-C58.bam	G1
SA928-A90682-R61-C59.bam	G1
SA928-A90682-R62-C15.bam	G1
SA928-A90682-R62-C17.bam	S
SA928-A90682-R62-C21.bam	G1
SA928-A90682-R62-C23.bam	S
SA928-A90682-R62-C24.bam	G1
SA928-A90682-R62-C25.bam	G1
SA928-A90682-R62-C54.bam	G1
SA928-A90682-R62-C55.bam	S
SA928-A90682-R62-C59.bam	G1
SA928-A90682-R63-C13.bam	G1
SA928-A90682-R63-C14.bam	G1
SA928-A90682-R63-C16.bam	G1
SA928-A90682-R63-C17.bam	G1
SA928-A90682-R63-C18.bam	G1
SA928-A90682-R63-C19.bam	G1
SA928-A90682-R63-C23.bam	G1
SA928-A90682-R63-C24.bam	G1
SA928-A90682-R63-C25.bam	G1
SA928-A90682-R63-C54.bam	G1
SA928-A90682-R63-C58.bam	G1
SA928-A90682-R63-C59.bam	G1
SA928-A90682-R64-C13.bam	G1
SA928-A90682-R64-C14.bam	G1
SA928-A90682-R64-C18.bam	G1
SA928-A90682-R64-C23.bam	G1
SA928-A90682-R64-C58.bam	S
SA928-A90682-R64-C59.bam	S
SA928-A90682-R65-C14.bam	G1
SA928-A90682-R65-C15.bam	G1
SA928-A90682-R65-C16.bam	G1
SA928-A90682-R65-C17.bam	G1
SA928-A90682-R65-C19.bam	G1
SA928-A90682-R65-C21.bam	S
SA928-A90682-R65-C24.bam	G1
SA928-A90682-R65-C25.bam	S
SA928-A90682-R65-C58.bam	G1
SA928-A90682-R65-C59.bam	G1
SA928-A90682-R66-C58.bam	G1
SA928-A90682-R68-C13.bam	G1
SA928-A90682-R69-C14.bam	G1
SA928-A90682-R69-C17.bam	G1
SA928-A90682-R69-C19.bam	G1
SA928-A90682-R69-C24.bam	G1
SA928-A90682-R69-C54.bam	S
SA928-A90682-R69-C59.bam	S
SA928-A90689A-R13-C05.bam	G1
SA928-A90689A-R13-C06.bam	S
SA928-A90689A-R13-C07.bam	S
SA928-A90689A-R13-C08.bam	G1
SA928-A90689A-R13-C09.bam	G1
SA928-A90689A-R13-C10.bam	G1
SA928-A90689A-R13-C16.bam	G1
SA928-A90689A-R13-C17.bam	S
SA928-A90689A-R13-C18.bam	G1
SA928-A90689A-R13-C19.bam	G1
SA928-A90689A-R14-C05.bam	G1
SA928-A90689A-R14-C06.bam	G1
SA928-A90689A-R14-C07.bam	S
SA928-A90689A-R14-C08.bam	S
SA928-A90689A-R14-C09.bam	G1
SA928-A90689A-R14-C10.bam	G1
SA928-A90689A-R14-C11.bam	G1
SA928-A90689A-R14-C12.bam	G1
SA928-A90689A-R14-C13.bam	S
SA928-A90689A-R14-C14.bam	S
SA928-A90689A-R14-C17.bam	G1
SA928-A90689A-R15-C05.bam	G1
SA928-A90689A-R15-C06.bam	G1
SA928-A90689A-R15-C07.bam	G1
SA928-A90689A-R15-C08.bam	G1
SA928-A90689A-R15-C10.bam	S
SA928-A90689A-R15-C13.bam	G1
SA928-A90689A-R15-C14.bam	G1
SA928-A90689A-R15-C17.bam	S
SA928-A90689A-R16-C05.bam	S
SA928-A90689A-R16-C08.bam	G1
SA928-A90689A-R16-C09.bam	G1
SA928-A90689A-R16-C10.bam	G1
SA928-A90689A-R16-C11.bam	G1
SA928-A90689A-R16-C13.bam	G1
SA928-A90689A-R16-C18.bam	G1
SA928-A90689A-R16-C19.bam	S
SA928-A90689A-R17-C05.bam	S
SA928-A90689A-R17-C06.bam	G1
SA928-A90689A-R17-C07.bam	G1
SA928-A90689A-R17-C08.bam	G1
SA928-A90689A-R17-C09.bam	S
SA928-A90689A-R17-C10.bam	S
SA928-A90689A-R17-C11.bam	G1
SA928-A90689A-R17-C14.bam	G1
SA928-A90689A-R17-C15.bam	G1
SA928-A90689A-R17-C16.bam	S
SA928-A90689A-R17-C17.bam	S
SA928-A90689A-R17-C18.bam	G1
SA928-A90689A-R17-C19.bam	S
SA928-A90689A-R21-C11.bam	G1
SA928-A90689A-R21-C12.bam	G1
SA928-A90689A-R21-C14.bam	G1
SA928-A90689A-R21-C19.bam	G1
SA928-A90689A-R22-C09.bam	G1
SA928-A90689A-R22-C19.bam	G1
SA928-A90689A-R29-C06.bam	G1
SA928-A90689A-R29-C08.bam	G1
SA928-A90689A-R29-C12.bam	G1
SA928-A90689A-R29-C13.bam	S
SA928-A90689A-R29-C17.bam	G1
SA928-A90689A-R30-C09.bam	G1
SA928-A90689A-R30-C11.bam	G1
SA928-A90689A-R30-C13.bam	G1
SA928-A90689A-R30-C19.bam	G1
SA928-A90689A-R31-C08.bam	G1
SA928-A90689A-R31-C18.bam	S
SA928-A90689A-R32-C18.bam	S
SA928-A90689A-R33-C13.bam	G1
SA928-A90689A-R33-C14.bam	G1
SA928-A90689A-R33-C18.bam	G1
SA928-A90689A-R34-C05.bam	S
SA928-A90689A-R34-C10.bam	G1
SA928-A90689A-R34-C12.bam	S
SA928-A90689A-R34-C13.bam	G1
SA928-A90689A-R34-C15.bam	G1
SA928-A90689A-R35-C18.bam	G1
SA928-A90689A-R36-C06.bam	G1
SA928-A90689A-R36-C11.bam	G1
SA928-A90689A-R36-C18.bam	G1
SA928-A90689A-R37-C08.bam	G1
SA928-A90689A-R37-C17.bam	G1
SA928-A90689A-R39-C19.bam	G1
SA928-A90689A-R40-C12.bam	G1
SA928-A90689A-R41-C09.bam	G1
SA928-A90689A-R41-C17.bam	G1
SA928-A90689A-R42-C12.bam	S
SA928-A90689A-R42-C16.bam	S
SA928-A90689A-R43-C04.bam	G1
SA928-A90689A-R43-C10.bam	G1
SA928-A90689A-R44-C09.bam	G1
SA928-A90689A-R44-C12.bam	S
SA928-A90689A-R44-C13.bam	S
SA928-A90689A-R44-C16.bam	G1
SA928-A90689A-R44-C18.bam	G1
SA928-A90689A-R45-C17.bam	G1
SA928-A90689A-R45-C19.bam	S
SA928-A90689A-R46-C11.bam	S
SA928-A90689A-R46-C12.bam	S
SA928-A90689A-R47-C19.bam	S
SA928-A90689A-R48-C06.bam	G1
SA928-A90689A-R48-C17.bam	G1
SA928-A90689A-R49-C04.bam	G1
SA928-A90689A-R49-C07.bam	G1
SA928-A90689A-R49-C11.bam	G1
SA928-A90689A-R49-C14.bam	G1
SA928-A90689A-R49-C17.bam	G1
SA928-A90689A-R49-C18.bam	G1
SA928-A90689A-R49-C19.bam	S
SA928-A90689A-R50-C05.bam	G1
SA928-A90689A-R50-C14.bam	S
SA928-A90689A-R50-C18.bam	G1
SA928-A90689A-R51-C06.bam	G1
SA928-A90689A-R51-C10.bam	G1
SA928-A90689A-R51-C17.bam	S
SA928-A90689A-R51-C18.bam	S
SA928-A90689A-R52-C17.bam	G1
SA928-A90689A-R53-C15.bam	G1
SA928-A90689A-R54-C09.bam	G1
SA928-A90689A-R54-C14.bam	S
SA928-A90689A-R54-C15.bam	G1
SA928-A90689A-R55-C11.bam	S
SA928-A90689A-R55-C15.bam	G1
SA928-A90689A-R56-C12.bam	G1
SA928-A90689A-R57-C18.bam	S
SA928-A90689A-R58-C12.bam	G1
SA928-A90689A-R58-C17.bam	S
SA928-A90689A-R59-C18.bam	G1
SA928-A90689A-R60-C11.bam	G1
SA928-A90689A-R60-C12.bam	G1
SA928-A90689A-R60-C16.bam	S
SA928-A90689A-R60-C19.bam	S
SA928-A90689A-R61-C12.bam	G1
SA928-A90689A-R61-C14.bam	S
SA928-A90689A-R61-C19.bam	G1
SA928-A90689A-R62-C17.bam	G1
SA928-A90689A-R63-C16.bam	S
SA928-A90689A-R64-C12.bam	G1
SA928-A90689A-R65-C17.bam	G1
SA928-A90689A-R65-C19.bam	G1
SA928-A90689A-R66-C08.bam	G1
SA928-A90689A-R67-C05.bam	S
SA928-A90689A-R67-C12.bam	S
SA928-A90689A-R67-C14.bam	G1
SA928-A90689A-R67-C17.bam	S
SA928-A90689A-R68-C16.bam	S
SA928-A90689A-R70-C18.bam	G1
SA928-A90689B-R13-C27.bam	G1
SA928-A90689B-R13-C31.bam	G1
SA928-A90689B-R13-C32.bam	G1
SA928-A90689B-R13-C33.bam	G1
SA928-A90689B-R13-C34.bam	S
SA928-A90689B-R13-C35.bam	G1
SA928-A90689B-R13-C36.bam	G1
SA928-A90689B-R13-C37.bam	S
SA928-A90689B-R13-C38.bam	G1
SA928-A90689B-R13-C39.bam	G1
SA928-A90689B-R13-C40.bam	G1
SA928-A90689B-R13-C41.bam	G1
SA928-A90689B-R13-C42.bam	G1
SA928-A90689B-R14-C29.bam	G1
SA928-A90689B-R14-C30.bam	G1
SA928-A90689B-R14-C31.bam	G1
SA928-A90689B-R14-C35.bam	G1
SA928-A90689B-R14-C36.bam	S
SA928-A90689B-R14-C37.bam	G1
SA928-A90689B-R14-C40.bam	G1
SA928-A90689B-R14-C41.bam	G1
SA928-A90689B-R14-C42.bam	G1
SA928-A90689B-R14-C43.bam	G1
SA928-A90689B-R15-C27.bam	G1
SA928-A90689B-R15-C29.bam	S
SA928-A90689B-R15-C33.bam	S
SA928-A90689B-R15-C34.bam	G1
SA928-A90689B-R15-C35.bam	G1
